id,url,title,company,salary,location,work_time,contract_type,scraped_at,description
konsultant-ds-obslugi-klienta-polsat-box-infolinia-przychodzaca-CID4-ID12F2vS,https://www.olx.pl/oferta/praca/konsultant-ds-obslugi-klienta-polsat-box-infolinia-przychodzaca-CID4-ID12F2vS.html,Konsultant ds. OBSŁUGI KLIENTA POLSAT BOX - infolinia przychodząca,,,Toruń,Praca dodatkowa,Inny,2025-10-11 22:41:12,"Poszukujemy współpracowników do naszego Call Center, które zajmuje się obsługą klientów Polsat Box w ruchu przychodzącym. Jeśli chcesz zdobywać doświadczenie w pracy z Klientem, jesteś osobą komunikatywną i sumienną, nasze Call Center jest miejscem dla Ciebie! Dołącz do nas!!! Twoje korzyści: · 30,50 zł (umowa zlecenie dla osób do 26 roku życia ze statusem ucznia/studenta) prowizje + dodatki + premie, · w przypadku innej formy współpracy 33,00 zł brutto/h + prowizje + dodatki + premie, · nieograniczoną prowizję wypłacaną każdego miesiąca, · elastyczny terminarz, możliwość dostosowania godzin współpracy do swoich zajęć, · pakiet płatnych szkoleń produktowych i ogólnorozwojowych, · w pełni płatne wstępne szkolenie, · praca w młodym i dynamicznym zespole, · liczne konkursy z nagrodami rzeczowymi oraz pieniężnymi, · zniżki na usługi Polsat Box i Plusa, · kartę Multisport (35 obiektów rekreacyjno-sportowych dostępnych na terenie Torunia i okolic), · współpracę z nowoczesną firmą z wieloletnim doświadczeniem. Twoje zadania: · telefoniczna obsługa Klienta (infolinia przychodząca), · zapewnienie wysokiego poziomu jakości obsługi Klienta, · budowanie i utrzymanie pozytywnego wizerunku firmy. Nasze oczekiwania: Jeśli jesteś osobą energiczną i komunikatywną, lubisz kontakt z ludźmi oraz posiadasz chociażby podstawowe umiejętności obsługi komputera – właśnie znalazłeś bezpieczne i stabilne miejsce dla siebie. W przypadku zainteresowania udziałem w rekrutacji prosimy o zawarcie w CV poniższych klauzul: Klauzula 1 – obecny proces rekrutacji: Wyrażam zgodę na przetwarzanie moich danych osobowych i innych danych zawartych w mojej aplikacji oraz CV na potrzeby obecnego procesu rekrutacyjnego prowadzonego przez spółkę TCC Telecomunication Customer Care Ltd prowadzącą działalność w Warszawie, ul. Łubinowa 4A. Jestem świadomy/a przysługującego mi prawa do wycofania zgody, jak również faktu, że wycofanie zgody nie ma wpływu na zgodność z prawem przetwarzania, którego dokonano na podstawie zgody przed jej wycofaniem. Zgodę mogę odwołać przesyłając informację o wycofaniu zgody na adres wspolpraca.backoffice.warszawa(at)customerservice24.pl. Klauzula 2 – przyszłe rekrutacje: Wyrażam zgodę na przetwarzanie moich danych osobowych i innych danych zawartych w mojej aplikacji oraz CV na potrzeby przyszłych procesów rekrutacyjnych prowadzonych przez spółkę TCC Telecomunication Customer Care Ltd prowadzącą działalność w Warszawie, ul. Łubinowa 4A. Jestem świadomy/a przysługującego mi prawa do wycofania zgody, jak również faktu, że wycofanie zgody nie ma wpływu na zgodność z prawem przetwarzania, którego dokonano na podstawie zgody przed jej wycofaniem. Zgodę mogę odwołać przesyłając informację o wycofaniu zgody na adres wspolpraca.backoffice.warszawa(at)customerservice24.pl. Klauzula informacyjna na potrzeby rekrutacji: W dniu 25 maja 2018 r. weszły w życie nowe regulacje unijne z zakresu danych osobowych, tj. rozporządzenia Parlamentu Europejskiego i Rady (UE) 2016/679 z 27.04.2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (ogólne rozporządzenie o ochronie danych) (Dz.Urz. UE L 119, s. 1) – w dalszej części zwane ,,RODO”. W związku z powyższym, poniżej informujemy Cię o przysługujących Ci uprawnieniach. 1. Kto jest administratorem danych osobowych? Administratorem Twoich danych osobowych jest TCC Telecomunication Customer Care Ltd prowadząca działalność w Warszawie przy ul. Łubinowa 4a. Z administratorem danych można się skontaktować poprzez adres email daneosobowe(at)customerservice24.pl lub pisemnie na adres siedziby administratora. 2. W jakich celach będziemy wykorzystywać Twoje dane osobowe i na jakiej podstawie? Twoje dane osobowe będą przetwarzane: a) w celu przeprowadzenia procesu rekrutacji w zakresie danych niewymaganych przepisami prawa – podstawą prawną przetwarzania jest zgoda (art. 6 ust. 1 lit a RODO) b) dla celów prowadzenia przyszłych procesów rekrutacyjnych, w przypadku wyrażenia zgody na przetwarzanie danych w tym celu – podstawą prawną przetwarzania jest zgoda (art. 6 ust. 1 lit a RODO) c) w celu ustalenia lub dochodzenia ewentualnych roszczeń lub obrony przed takimi roszczeniami przez Administratora – podstawą prawną przetwarzania danych jest prawnie uzasadniony interes Administratora (art. 6 ust. 1 lit f RODO) d) w celu weryfikacji posiadanych przez Pana/Panią kwalifikacji i umiejętności oraz ustalenia warunków współpracy – podstawą prawną przetwarzania danych jest prawnie uzasadniony interes TCC Telecomunication Customer Care Ltd (art. 6 ust. 1 lit f RODO). Prawnie uzasadnionym interesem TCC Telecomunication Customer Care Ltd jest weryfikacja kwalifikacji i umiejętności kandydatów na współpracowników oraz określenie warunków ewentualnej współpracy z Panią/Panem. 3. Komu możemy udostępnić Twoje dane osobowe? Pani/Pana dane osobowe mogą być przekazywane podmiotom przetwarzającym dane osobowe na zlecenie administratora np. zewnętrznym dostawcom usług (np. zewnętrzne centra przetwarzania danych, podmioty zapewniające obsługę i wsparcie w zakresie informatyki oraz oprogramowania, firmy świadczące usługi archiwizacji, przetwarzające dokumenty, świadczące obsługę korespondencji, podmioty świadczące usługi kurierskie, logistyczne), a także księgowym, doradcom prawnym, organom administracji i sądom. 4. Jak długo będziemy przetwarzać Pana/Pani dane osobowe? Twoje dane osobowe będziemy przetwarzać do czasu ustania celu danego przetwarzania, w tym z uwzględnieniem wymogów wynikających z właściwych przepisów prawa. Dane będą przetwarzane do momentu wycofania przez Panią/Pana zgody na przetwarzanie danych osobowych lub do końca okresu przedawnienia potencjalnych roszczeń związanych z udziałem w procesie rekrutacji. 5. Jakie mam uprawnienia? Przysługuje Pani/Panu prawo dostępu do Pani/Pana danych oraz prawo żądania ich sprostowania, ich usunięcia lub ograniczenia ich przetwarzania lub prawo do wycofania zgody w dowolnym momencie poprzez podany kontakt do administratora. W przypadku woli zrealizowania któregokolwiek z powyższych uprawnień możesz się z nami skontaktować poprzez e‑mail: daneosobowe(at)customerservice24.pl. Zgodnie z art. 77 RODO mają Państwo także prawo wnieść skargę do organu nadzorczego, czyli Prezesa Urzędu Ochrony Danych Osobowych, jeśli Państwa zdaniem, Państwa dane osobowe nie są przetwarzane prawidłowo (www.uodo.gov.pl). 6. Przekazywanie danych poza EOG TCC Telecomunication Customer Care Ltd nie będzie przekazywać Pani/Pana danych osobowych do państwa trzeciego (poza Unię Europejską lub Europejski Obszar Gospodarczy) lub do organizacji międzynarodowych."
elektrycy-i-elektromonterzy-CID4-ID17EsT6,https://www.olx.pl/oferta/praca/elektrycy-i-elektromonterzy-CID4-ID17EsT6.html,Elektrycy i Elektromonterzy,,100 - 110 zł / godz. brutto,"Katowice, Załęska Hałda-Brynów cz. Zach.",Pełny etat,Samozatrudnienie,2025-10-11 22:41:12,"Belgijska firma poszukuje do współpracy Elektryków i elektromonterów na obiektach mieszkalnych i przemysłowych. Oferujemy: Wynagrodzenie od 24€ na godzinę w zależności od doświadczenia i posiadanych narzędzi Regularne płatności z możliwością z możliwością przyspieszonej płatności w przeciągu 2dni. Pomoc z zakwaterowaniem. Przerób godzinowy od 50 h tygodniowo regularne zjazdy do polski. Możliwość rozwoju i szkoleń z uzyskaniem certyfikatu. Wymagamy: Aktywna własna działalność gospodarcza i aktualny dokument A1 (Pomagamy w organizacji otwarcia działalności , uzyskania druku A1 oraz wpis R0) Doświadczenie w pracy jako elektryk lub elektromonter (nie wymagamy szkoły lub uprawnień) Prawo jazdy kat b Język angielski będzie dużym atutem (nie jest wymagany) Sumienność w wykonywaniu pracy. Pytania dotyczące pracy można kierować pod nr telefonu +48*******40 lub +48*******17 przez 7 dni w tygodniu do godziny 20.00 Aplikacje proszę składać mailowo"
kierowca-c-e-w-ruchu-krajowym-CID4-ID17KW7i,https://www.olx.pl/oferta/praca/kierowca-c-e-w-ruchu-krajowym-CID4-ID17KW7i.html,Kierowca C+E w ruchu krajowym,,7 500 - 8 500 zł / mies. brutto,Strzelin,Pełny etat,Umowa o pracę,2025-10-11 22:41:11,Obowiązki: Kierowanie pojazdem kategorii C+E. Realizacja tras krajowych Troska o powierzony sprzęt. Przestrzeganie przepisów dotyczących czasu pracy. Wykonywanie zadań transportowych. Nadzór nad ilością i jakością towaru. Rozpoczęcie i zakończenie pracy w określonym miejscu - wyjazd i powrót do bazy codziennie w domu Wymagania: Prawo jazdy kat. C+E. Doświadczenie w zawodzie. Ukończony kurs na przewóz towarów. Gotowość do długotrwałej współpracy. Doświadczenie w prowadzeniu określonego typu pojazdu. Posiadanie odpowiednich kwalifikacji do przewozu towarów.
poszukujemy-fryzjerki-fryzjera-i-barbera-barberki-CID4-ID17IOVP,https://www.olx.pl/oferta/praca/poszukujemy-fryzjerki-fryzjera-i-barbera-barberki-CID4-ID17IOVP.html,Poszukujemy Fryzjerki/Fryzjera i Barbera/Barberki,,5 000 - 9 000 zł / mies. brutto,"Kraków, Bronowice",Pełny etat,"Umowa o pracę, Praktyka / staż, Umowa zlecenie",2025-10-11 22:41:33,"Poszukujemy Fryzjerki/Fryzjera i Barbera/Barberki – nowy salon w Mydlnikach, wkrótce otwarcie! W związku z otwarciem naszego nowego salonu Poszukujemy Fryzjerki/Fryzjera i Barbera/Barberki który/a dołączy do naszego zespołu od samego początku! Obowiązki: Wykonywanie usług fryzjerskich dla mężczyzn i kobiet, w tym strzyżenie, golenie, trymowanie brody i stylizacja włosów. Zrozumienie i interpretacja potrzeb klientów, aby dostarczać usługi zgodnie z ich oczekiwaniami. Dbanie o czystość i higienę narzędzi oraz przestrzeni salonu. Realizacja strzyżeń zgodnie z najnowszymi trendami i technikami. Budowanie i utrzymywanie relacji z klientami. Wymagania: Doświadczenie w zawodzie. Wysoka kultura osobista. Dyspozycyjność i gotowość do podjęcia pracy. Umiejętność obsługi klienta. Znajomość języków obcych będzie dodatkowym atutem. Mile widziane certyfikaty i ukończone kursy. (Mile widziany status studenta) Oferujemy: Przyjazną atmosferę pracy, Elastyczne godziny, Możliwość rozwoju i zdobywania doświadczenia, Atrakcyjne wynagrodzenie. Prosimy o przesłanie: CV. Portfolio swoich prac."
zatrudnie-pracownikow-budowlanych-CID4-ID15P4R5,https://www.olx.pl/oferta/praca/zatrudnie-pracownikow-budowlanych-CID4-ID15P4R5.html,zatrudnię pracowników budowlanych,,,Grudziądz,Pełny etat,Umowa o pracę,2025-10-11 22:41:33,"zatrudnię cieśli szalunkowych, zbrojarzy oraz pracowników budowlanych, praca w delegacji - Płońsk (woj. mazowieckie) - zjazd do Grudziądza co 2 tygodnie"
doradca-klienta-nationale-nederlanden-CID4-ID17KPlg,https://www.olx.pl/oferta/praca/doradca-klienta-nationale-nederlanden-CID4-ID17KPlg.html,Doradca klienta Nationale Nederlanden,,4 500 - 20 000 zł / mies. brutto,Dąbrowa Górnicza,Współpraca B2B,Samozatrudnienie,2025-10-11 22:41:33,"Twój zakres obowiązków: Aktywne pozyskiwanie Klientów indywidualnych oraz firmowych Prowadzenie spotkań i rozmów z Klientami oraz utrzymywanie długookresowych relacji z nimi Skuteczne oferowanie Klientom naszych rozwiązań Dbałość o rozbudowę i rzetelną obsługę portfela swoich Klientów Nasze wymagania: Wykształcenie minimum średnie Przedsiębiorczość, zaangażowanie i wytrwałość Komunikatywność i nastawienie na rozwój Zainteresowanie współpracą w oparciu o umowę B2B Etyczne i uczciwe podejście do Klienta Mile widziane: Doświadczenie w sprzedaży i/lub obsłudze Klienta To oferujemy: WIĘCEJ na Twoim koncie - Twoja prowizja od sprzedaży nie ma u nas górnej granicy i jest równie wysoka, co Twoje zaangażowanie. Za Twoją pracę po prostu płacimy bardzo dobrze. Przez pierwsze 2 lata zapewnimy Ci specjale warunki „na start” oferując Ci stałe wynagrodzenie oraz prowizję zależną od sprzedaży. WIĘCEJ praktycznej wiedzy – Nauczymy się wszystkiego o ubezpieczeniach, co będzie Ci potrzebne. Twój Menadżer zatroszczy się o Ciebie w procesie wdrożenia do pracy. Zależy nam na Twoim sukcesie zawodowym. WIĘCEJ możliwości – my je stwarzamy, a Ty wybierasz swoją ścieżkę. Możesz być Doradcą ale możesz też zbudować Twój własny zespół sprzedażowy i awansować na Menadżera. WIĘCEJ niż zespół – oprócz dobrych relacji, wparcia, otwartości i pomocy doświadczonych koleżanek i kolegów będziesz częścią firmy będącej liderem w sprzedaży ubezpieczeń na życie. WIĘCEJ motywacji - programy motywacyjne i konkursy sprzedażowe z atrakcyjnymi nagrodami – wystarczy się zaangażować i będziesz miał szasnę zwiedzić z nami świat! WIĘCEJ z życia - zapomnij o sztywnych ramach, bo swój grafik dopasowujesz do życia prywatnego. Nie na odwrót! WIĘCEJ wygody - stawiamy na elastyczność i otwarte podejście do współpracy. Pracujesz skąd chcesz i jak chcesz! Mamy do tego niezbędne procesy i narzędzia, które wesprą Cię w kontaktach z Klientami. WIĘCEJ dodatkowych korzyści – karta „Multisport”, prywatna opieka medyczna, ubezpieczenie na życie, wyjazdy integracyjne i szkoleniowe."
praca-w-holandii-bez-posrednikow-przy-produkcji-bylin-kwiatow-CID4-ID17JNJ2,https://www.olx.pl/oferta/praca/praca-w-holandii-bez-posrednikow-przy-produkcji-bylin-kwiatow-CID4-ID17JNJ2.html,"Praca w Holandii bez pośredników przy produkcji bylin,kwiatów .",,10 000 - 15 000 zł / mies. brutto,Janów Lubelski,Pełny etat,Umowa o pracę,2025-10-11 22:41:32,"Praca w sektorze Agro w Holandii przy produkcji bylin bez pośredników. Praca w okresie od 27 października do końca marca.(możliwość pracy całorocznej). Praca pod dachem w ogrzewanych halach. Umowa o pracę, zapewniamy zakwaterowanie oraz ubezpieczenie. Możliwość pracy całorocznej oraz rozwoju (obsługa maszyn, szkolenia itp. ) Elastyczne warunki zatrudnienia. Stawka od 14,50€/h brutto plus premie. Więcej info pod numerem tel.+31653526213 - wymagania: panowie tylko z prawem jazdy kat B -mile widziana obsługa wózka widłowego Nie odpowiadamy na wiadomości tekstowe, prosimy o kontakt telefoniczny bądź przesłanie CV. Brak informacji zwrotnej oznacza odmowe zatrudnienia."
pracuj-dzwoniac-do-klientow-orange-podstawa-wysokie-prowizje-CID4-IDM8Ius,https://www.olx.pl/oferta/praca/pracuj-dzwoniac-do-klientow-orange-podstawa-wysokie-prowizje-CID4-IDM8Ius.html,Pracuj dzwoniąc do klientów Orange! Podstawa+ wysokie prowizje!,,3 500 - 7 500 zł / mies. brutto,"Kraków, Prądnik Czerwony",Pełny etat,Umowa zlecenie,2025-10-11 22:41:33,"Zapraszamy pozytywnie nastawionych ludzi do dołączenia do Nas- Najlepszych konsultantów telefonicznych w Krakowie ! Korzystaj z życia i pracuj w wybranym przez siebie przedziale godzinowym. U nas to możliwe! Od Ciebie wymagamy: · Komunikatywności- musisz lubić ludzi :) · Wiek nie ma znaczenia · Podstawowej obsługa komputera · Doświadczenie mile widziane, ale niekonieczne - wszystkiego Cię nauczymy Do Twoich zadań będzie należało: · Dbanie o pozytywny wizerunek sieci Orange · Przedłużanie umów oraz sprzedaż usług · Kontakt telefoniczny z klientami firmowymi sieci Orange Od siebie dajemy: · Gwarantowane wynagrodzenie podstawowe plus prowizje i premie (średnia wypłata 3.500zł – 8000zł netto) · Szkolenia i opiekę prowadzoną przez doświadczonych trenerów · Pracę 5 dni w tygodniu( weekendy zawsze masz wolne) · Godziny pracy do wyboru w przedziale od 8 do 19 · Liczne konkursy z dodatkową kasą do zgarnięcia JEDYNE CALL CENTER W POLSCE W KTÓRYM MOŻESZ JEŹDZIĆ AUTEM FIRMOWYM *do Twojej dyspozycji: ekspres z pyszną kawą, herbata z cytryną, słodkości *świetna atmosfera sprawia, że nie chce się wychodzić z pracy Liczba miejsc ograniczona- na chwilę obecną poszukujemy 5 osób. Dołącz do Nas --> wyślij CV przez formularz OLX lub aplikuj poprzez Naszą stronę globaltelemarketing.pl/rekrutacja Odwiedź Nasz profil na Facebook Global Telemarketing i zobacz jak pracujemy :)"
taxi-bonitocars-bolt-uber-fn-camry-gwarantowane-5000-grafik-50-50-CID4-ID17iJhy,https://www.olx.pl/oferta/praca/taxi-bonitocars-bolt-uber-fn-camry-gwarantowane-5000-grafik-50-50-CID4-ID17iJhy.html,TAXI BonitoCars BOLT/UBER/FN *CAMRY* GWARANTOWANE 5000 - grafik 50/50,,5 000 - 11 000 zł / mies. brutto,"Kraków, Czyżyny",Pełny etat,"Samozatrudnienie, Umowa zlecenie",2025-10-11 22:41:53,"Dołącz do grona zadowolonych kierowców Bolt, Uber, Freenow. BonitoCars - jesteśmy zaufanym partnerem aplikacji UBER, BOLT i FreeNow w Krakowie i jako jedyni mamy ofertę z gwarancją wynagrodzenia! Jako jedyni oferujemy możliwość jazdy na TAKSOMETRZE ! i Toyoty Camry 2,5 Hybrid LPG. W ofercie Fabia z wykupem za 1 zł! Jeżeli poszukujesz pracy jako kierowca, to jesteśmy doskonałym wyborem dla Ciebie. Nasza współpraca z najpopularniejszymi aplikacjami transportowymi pozwala nam zagwarantować Tobie stabilne i dochodowe źródło pracy. Wystarczy, że posiadasz polskie prawo jazdy kat.B. Preferencyjne warunki dla osoby mającej status UCZNIA lub STUDENTA i będącej w wieku poniżej 26 lat! Oferujemy możliwość rozpoczęcia współpracy na samochodzie flotowym, jazdę na grafiku lub swoim prywatnym autem. SAMOCHODY W NASZEJ FLOCIE: Posiadamy flotę odświeżonych, doposażonych aut, tak żebyś nie musiał się martwić o komfort pracy. Posiadamy flotę ponad 100 nowych samochodów hybrydowych z LPG, TOYOTA COROLLA (2024r.) w pakiecie STYLE, czy Toyota Camry 2,5 Hybrid LPG Executive - możesz być pewien, że będziesz prowadził nowoczesne pojazdy, które spełniają wszystkie standardy jakości. Zadbaliśmy o to, abyś mógł świadczyć usługi na najwyższym poziomie, zarówno pod względem komfortu dla pasażerów, jak i efektywności pracy dla Ciebie, jako kierowcy. Dla nowych kierowców mamy przygotowany specjalną promocję NA START. Nasi kierowcy mają możliwość uzyskania karty MULTISPORT ! W celu podjęcia pracy, jako kierowca TAXI, wymagane są następujące dokumenty i badania: · Polskie Prawo jazdy kat. B · Zaświadczenie o niekaralności · Badania lekarskie i orzeczenie psychologiczne. · Zdjęcie 3,5x4,5 (takie jak do dowodu) DLACZEGO WARTO DO NAS DOŁĄCZYĆ? · Wypłaty co tydzień · Gwarantowana wypłata 5000 zł* . Możliwość pracy grafikowej gdzie możesz zarobić aż 60% obrotu · Nie wymagamy minimalnej ilości kursów · Dostajesz dostęp do 3 aplikacji! To od ciebie zależy na której chcesz jeździć, my staramy się maksymalizować zarobki naszych kierowców · Zapewniamy pełne przeszkolenie z aplikacji · Wsparcie 24/7 · Najbardziej atrakcyjna oferta na rynku – możliwość pracy bez kosztów rozliczeń. · Wypłaty co tydzień: dzięki temu masz pewność stałego i terminowego otrzymywania swoich zarobków · Otrzymasz wypis licencji TAXI oraz identyfikator. Jeśli zdecydujesz się podjąć pracę u nas, pomagamy w uzyskaniu niezbędnych dokumentów · Wsparcie przez cały okres trwania współpracy - nasz zespół służy radą i odpowiada na Twoje pytania Zainteresowanych kandydatów serdecznie zapraszamy do kontaktu telefonicznego pod numerem 53*******22 Zacznij prace z nami już w 24 godziny!"
7000-CID4-ID16CJg0,https://www.olx.pl/oferta/praca/7000-CID4-ID16CJg0.html,7000 зл нетто | Робота на складі в Кракові | Бонуси та кар'єрний зріст,,7 000 - 10 000 zł / mies. brutto,"Kraków, Bieżanów-Prokocim",Pełny etat,Umowa zlecenie,2025-10-11 22:41:53,"Склад автозапчастин у Кракові Запрошуємо на роботу громадян Казахстану, Узбекистану, Туркменістану, України, Білорусі, Колумбії та інших країн! Опис роботи: Робота дуже проста – ви будете ходити по складу зі сканером. Сканер показує замовлення та місцезнаходження товару. Потрібно взяти товар з полиці, покласти в кошик (як у супермаркеті) і відвезти на пакування. Потім – переходите до наступного замовлення. Графік роботи: • Перший день – навчання з 08:00 до 16:00. • Після цього – робота у три зміни з щотижневою ротацією: Ранкова зміна: 06:00 – 14:00 (надгодини до 16:00, 17:00 або 18:00). Денна зміна: 14:00 – 22:00 (надгодини з 10:00, 11:00 або 12:00 до 22:00). Нічна зміна: 22:00 – 06:00 (надгодини з 20:00 до 06:00). • Після тижня навчання надгодини обов’язкові. • За тиждень роботи в нічну зміну – доплата 150 PLN нетто. Суботи: • Обов’язково дві суботи на місяць (ви самі обираєте). • Менеджер може призначити обов’язкову суботу раз на три місяці. Надгодини: • Після трьох днів роботи можна працювати по 10 годин і більше (є достатньо годин для всіх). Оплата (чистими на руки): • 260+ годин/місяць – 25,20 PLN/год. • 221–259 годин/місяць – 24,00 PLN/год. • Менше 221 годин/місяць – 22,50 PLN/год. • Для студентів – 30,50 PLN/год + бонус 100 PLN за 260+ годин. Проживання: • 550 або 600 PLN/місяць – гуртожиток (2–3 особи в кімнаті, залежить від об'єкта). • Якщо є власне житло – доплата 300 PLN/місяць (при відпрацьованих 200+ годин). Додатково: • Допомога з транспортною картою та проїздом. • Супровід з оформленням документів. Вимоги: • Мотивація до роботи. • Готовність вчитися. • Досвід роботи не обов’язковий. • Польська мова не обов’язкова. • Дійсна карта побиту, віза або біометричний паспорт (мінімум 2,5 місяці). • Мінімальний термін договору – 3 місяці. Звертайтеся вже зараз! • +48**********07 (VIBER / WHATSAPP / TELEGRAM) • +48**********01 (VIBER / WHATSAPP / TELEGRAM) Також приймаємо кандидатів з Колумбії!"
